risk_dial,risk_category,risk_factor,modifiable,risk_direction,question,answer,min_value,max_value,sex,prev_value,prev_doi,prev_year,prev_note,prev_study_design,prev_participants,prev_country,prev_review_date,rr_value,rr_doi,rr_year,rr_notes,rr_study_design,rr_participants,rr_country,rr_review_date
Coronary Heart Disease,Cardiometabolic,Red meat,Yes,Risk,How many servings of red meat do you typically have in a week?,NA,2.0,3.0,Female,0.344,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023,1.040,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023
Coronary Heart Disease,Cardiometabolic,Red meat,Yes,Risk,How many servings of red meat do you typically have in a week?,NA,3.0,5.0,Female,0.300,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023,1.110,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023
Coronary Heart Disease,Cardiometabolic,Red meat,Yes,Risk,How many servings of red meat do you typically have in a week?,NA,5.0,100.0,Female,0.260,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023,1.120,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023
Coronary Heart Disease,Cardiometabolic,Red meat,Yes,Risk,How many servings of red meat do you typically have in a week?,NA,0.0,2.0,Male,0.096,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023,1.000,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023
Coronary Heart Disease,Cardiometabolic,Red meat,Yes,Risk,How many servings of red meat do you typically have in a week?,NA,2.0,3.0,Male,0.344,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023,1.040,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023
Coronary Heart Disease,Cardiometabolic,Red meat,Yes,Risk,How many servings of red meat do you typically have in a week?,NA,3.0,5.0,Male,0.300,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023,1.110,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023
Coronary Heart Disease,Cardiometabolic,Red meat,Yes,Risk,How many servings of red meat do you typically have in a week?,NA,5.0,100.0,Male,0.260,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023,1.120,https://doi.org/10.1186/s12916-021-01922-9,2021,See table 7 in the supplemental data file. Page 32,Prospective cohort study,"474,985",United Kingdom,12-Sep-2023
Coronary Heart Disease,Cardiometabolic,Sugar sweetened beverages,Yes,Risk,"How many sugar-sweetened beverages (such as sodas, fruit and energy drinks) do you consume on an average day?",NA,0.0,1.0,Female,0.549,https://www.cdc.gov/nchs/data/databriefs/db270.pdf,2017,Figure 1,US Census Data,Unclear. Based on several survey waves,United States,10-Aug-2023,1.000,https://doi.org/10.1136/bmj-2022-071609,2023,Figure 2,Umbrella review of 73 meta-analyses of 8601 articles,Unclear,Multiple countries,10-Aug-2023
Coronary Heart Disease,Cardiometabolic,Sugar sweetened beverages,Yes,Risk,"How many sugar-sweetened beverages (such as sodas, fruit and energy drinks) do you consume on an average day?",NA,1.0,2.0,Female,0.273,https://www.cdc.gov/nchs/data/databriefs/db270.pdf,2017,Figure 1,US Census Data,Unclear. Based on several survey waves,United States,10-Aug-2023,1.170,https://doi.org/10.1136/bmj-2022-071609,2023,Figure 2,Umbrella review of 73 meta-analyses of 8601 articles,Unclear,Multiple countries,10-Aug-2023
Coronary Heart Disease,Cardiometabolic,Sugar sweetened beverages,Yes,Risk,"How many sugar-sweetened beverages (such as sodas, fruit and energy drinks) do you consume on an average day?",NA,2.0,3.0,Female,0.115,https://www.cdc.gov/nchs/data/databriefs/db270.pdf,2017,Figure 1,US Census Data,Unclear. Based on several survey waves,United States,10-Aug-2023,1.340,https://doi.org/10.1136/bmj-2022-071609,2023,Figure 2,Umbrella review of 73 meta-analyses of 8601 articles,Unclear,Multiple countries,10-Aug-2023
Coronary Heart Disease,Cardiometabolic,Sugar sweetened beverages,Yes,Risk,"How many sugar-sweetened beverages (such as sodas, fruit and energy drinks) do you consume on an average day?",NA,3.0,100.0,Female,0.064,https://www.cdc.gov/nchs/data/databriefs/db270.pdf,2017,Figure 1,US Census Data,Unclear. Based on several survey waves,United States,10-Aug-2023,1.510,https://doi.org/10.1136/bmj-2022-071609,2023,Figure 2,Umbrella review of 73 meta-analyses of 8601 articles,Unclear,Multiple countries,10-Aug-2023
Coronary Heart Disease,Cardiometabolic,Sugar sweetened beverages,Yes,Risk,"How many sugar-sweetened beverages (such as sodas, fruit and energy drinks) do you consume on an average day?",NA,0.0,1.0,Male,0.464,https://www.cdc.gov/nchs/data/databriefs/db270.pdf,2017,Figure 1,US Census Data,Unclear. Based on several survey waves,United States,10-Aug-2023,1.000,https://doi.org/10.1136/bmj-2022-071609,2023,Figure 2,Umbrella review of 73 meta-analyses of 8601 articles,Unclear,Multiple countries,10-Aug-2023
Coronary Heart Disease,Cardiometabolic,Sugar sweetened beverages,Yes,Risk,"How many sugar-sweetened beverages (such as sodas, fruit and energy drinks) do you consume on an average day?",NA,1.0,2.0,Male,0.291,https://www.cdc.gov/nchs/data/databriefs/db270.pdf,2017,Figure 1,US Census Data,Unclear. Based on several survey waves,United States,10-Aug-2023,1.170,https://doi.org/10.1136/bmj-2022-071609,2023,Figure 2,Umbrella review of 73 meta-analyses of 8601 articles,Unclear,Multiple countries,10-Aug-2023
Coronary Heart Disease,Cardiometabolic,Sugar sweetened beverages,Yes,Risk,"How many sugar-sweetened beverages (such as sodas, fruit and energy drinks) do you consume on an average day?",NA,2.0,3.0,Male,0.160,https://www.cdc.gov/nchs/data/databriefs/db270.pdf,2017,Figure 1,US Census Data,Unclear. Based on several survey waves,United States,10-Aug-2023,1.340,https://doi.org/10.1136/bmj-2022-071609,2023,Figure 2,Umbrella review of 73 meta-analyses of 8601 articles,Unclear,Multiple countries,10-Aug-2023
Coronary Heart Disease,Cardiometabolic,Sugar sweetened beverages,Yes,Risk,"How many sugar-sweetened beverages (such as sodas, fruit and energy drinks) do you consume on an average day?",NA,3.0,100.0,Male,0.086,https://www.cdc.gov/nchs/data/databriefs/db270.pdf,2017,Figure 1,US Census Data,Unclear. Based on several survey waves,United States,10-Aug-2023,1.510,https://doi.org/10.1136/bmj-2022-071609,2023,Figure 2,Umbrella review of 73 meta-analyses of 8601 articles,Unclear,Multiple countries,10-Aug-2023
Dementia,Cognitive & Mental Health,APOE,No,U-shaped,APOE Genotype,APOE22,NA,NA,Female,0.007,https://doi.org/10.1503/cmaj.180066,2018,Table 1,Prospective cohort study,"104,537",Denmark,22-Jul-2025,0.600,https://doi.org/10.1503/cmaj.180066,2018,Table 2,Prospective cohort study,"104,537",Denmark,22-Jul-2025
Dementia,Cognitive & Mental Health,APOE,No,U-shaped,APOE Genotype,APOE32,NA,NA,Female,0.124,https://doi.org/10.1503/cmaj.180066,2018,Table 1,Prospective cohort study,"104,537",Denmark,22-Jul-2025,0.800,https://doi.org/10.1503/cmaj.180066,2018,Table 2,Prospective cohort study,"104,537",Denmark,22-Jul-2025
Dementia,Cognitive & Mental Health,APOE,No,U-shaped,APOE Genotype,APOE33,NA,NA,Female,0.556,https://doi.org/10.1503/cmaj.180066,2018,Table 1,Prospective cohort study,"104,537",Denmark,22-Jul-2025,1.000,https://doi.org/10.1503/cmaj.180066,2018,Table 2,Prospective cohort study,"104,537",Denmark,22-Jul-2025
Dementia,Cognitive & Mental Health,APOE,No,U-shaped,APOE Genotype,APOE42,NA,NA,Female,0.029,https://doi.org/10.1503/cmaj.180066,2018,Table 1,Prospective cohort study,"104,537",Denmark,22-Jul-2025,1.340,https://doi.org/10.1503/cmaj.180066,2018,Table 2,Prospective cohort study,"104,537",Denmark,22-Jul-2025
Dementia,Cognitive & Mental Health,APOE,No,U-shaped,APOE Genotype,APOE43,NA,NA,Female,0.255,https://doi.org/10.1503/cmaj.180066,2018,Table 1,Prospective cohort study,"104,537",Denmark,22-Jul-2025,2.030,https://doi.org/10.1503/cmaj.180066,2018,Table 2,Prospective cohort study,"104,537",Denmark,22-Jul-2025
Dementia,Cognitive & Mental Health,APOE,No,U-shaped,APOE Genotype,APOE44,NA,NA,Female,0.029,https://doi.org/10.1503/cmaj.180066,2018,Table 1,Prospective cohort study,"104,537",Denmark,22-Jul-2025,5.770,https://doi.org/10.1503/cmaj.180066,2018,Table 2,Prospective cohort study,"104,537",Denmark,22-Jul-2025
Dementia,Cognitive & Mental Health,APOE,No,U-shaped,APOE Genotype,APOE22,NA,NA,Male,0.007,https://doi.org/10.1503/cmaj.180066,2018,Table 1,Prospective cohort study,"104,537",Denmark,22-Jul-2025,0.600,https://doi.org/10.1503/cmaj.180066,2018,Table 2,Prospective cohort study,"104,537",Denmark,22-Jul-2025
Dementia,Cognitive & Mental Health,APOE,No,U-shaped,APOE Genotype,APOE32,NA,NA,Male,0.124,https://doi.org/10.1503/cmaj.180066,2018,Table 1,Prospective cohort study,"104,537",Denmark,22-Jul-2025,0.800,https://doi.org/10.1503/cmaj.180066,2018,Table 2,Prospective cohort study,"104,537",Denmark,22-Jul-2025
Dementia,Cognitive & Mental Health,APOE,No,U-shaped,APOE Genotype,APOE33,NA,NA,Male,0.556,https://doi.org/10.1503/cmaj.180066,2018,Table 1,Prospective cohort study,"104,537",Denmark,22-Jul-2025,1.000,https://doi.org/10.1503/cmaj.180066,2018,Table 2,Prospective cohort study,"104,537",Denmark,22-Jul-2025
Dementia,Cognitive & Mental Health,APOE,No,U-shaped,APOE Genotype,APOE42,NA,NA,Male,0.029,https://doi.org/10.1503/cmaj.180066,2018,Table 1,Prospective cohort study,"104,537",Denmark,22-Jul-2025,1.340,https://doi.org/10.1503/cmaj.180066,2018,Table 2,Prospective cohort study,"104,537",Denmark,22-Jul-2025
Dementia,Cognitive & Mental Health,APOE,No,U-shaped,APOE Genotype,APOE43,NA,NA,Male,0.255,https://doi.org/10.1503/cmaj.180066,2018,Table 1,Prospective cohort study,"104,537",Denmark,22-Jul-2025,2.030,https://doi.org/10.1503/cmaj.180066,2018,Table 2,Prospective cohort study,"104,537",Denmark,22-Jul-2025
Dementia,Cognitive & Mental Health,APOE,No,U-shaped,APOE Genotype,APOE44,NA,NA,Male,0.029,https://doi.org/10.1503/cmaj.180066,2018,Table 1,Prospective cohort study,"104,537",Denmark,22-Jul-2025,5.770,https://doi.org/10.1503/cmaj.180066,2018,Table 2,Prospective cohort study,"104,537",Denmark,22-Jul-2025
Dementia,Cognitive & Mental Health,Artial Fibrillation,No,Risk,Have you been diagnosed with Arterial Fibrillation?,No,NA,NA,Female,0.995,https://doi.org/10.1177/1747493019897870,2021,Abstract,Population health surveillance data,Unclear. Used Global Health Exchange Database,Global estimates,27-Dec-2023,1.000,https://doi.org/10.1016/j.hrthm.2012.07.026,2012,Figure 2,Meta-analysis,"78,007",Multiple countries,27-Dec-2023
Dementia,Cognitive & Mental Health,Artial Fibrillation,No,Risk,Have you been diagnosed with Arterial Fibrillation?,Yes,NA,NA,Female,0.005,https://doi.org/10.1177/1747493019897870,2021,Abstract,Population health surveillance data,Unclear. Used Global Health Exchange Database,Global estimates,27-Dec-2023,1.420,https://doi.org/10.1016/j.hrthm.2012.07.026,2012,Figure 2,Meta-analysis,"78,007",Multiple countries,27-Dec-2023
Dementia,Cognitive & Mental Health,Artial Fibrillation,No,Risk,Have you been diagnosed with Arterial Fibrillation?,No,NA,NA,Male,0.995,https://doi.org/10.1177/1747493019897870,2021,Abstract,Population health surveillance data,Unclear. Used Global Health Exchange Database,Global estimates,27-Dec-2023,1.000,https://doi.org/10.1016/j.hrthm.2012.07.026,2012,Figure 2,Meta-analysis,"78,007",Multiple countries,27-Dec-2023
Dementia,Cognitive & Mental Health,Artial Fibrillation,No,Risk,Have you been diagnosed with Arterial Fibrillation?,Yes,NA,NA,Male,0.005,https://doi.org/10.1177/1747493019897870,2021,Abstract,Population health surveillance data,Unclear. Used Global Health Exchange Database,Global estimates,27-Dec-2023,1.420,https://doi.org/10.1016/j.hrthm.2012.07.026,2012,Figure 2,Meta-analysis,"78,007",Multiple countries,27-Dec-2023
Dementia,Cognitive & Mental Health,Cigarette smoking,Yes,Risk,Do you smoke cigarettes?,Current,1,10,Female,0.046,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023,1.080,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023
Dementia,Cognitive & Mental Health,Cigarette smoking,Yes,Risk,Do you smoke cigarettes?,Current,10,20,Female,0.084,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023,1.340,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023
Dementia,Cognitive & Mental Health,Cigarette smoking,Yes,Risk,Do you smoke cigarettes?,Current,20,40,Female,0.064,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023,1.370,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023
Dementia,Cognitive & Mental Health,Cigarette smoking,Yes,Risk,Do you smoke cigarettes?,Current,40,100,Female,0.012,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023,2.010,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023
Dementia,Cognitive & Mental Health,Cigarette smoking,Yes,Risk,Do you smoke cigarettes?,Never,NA,NA,Female,0.483,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023,1.000,https://doi.org/10.1371/journal.pone.0118333,2015,Table 3,Meta-analysis,"937,392",Multiple countries,7-Jun-2023
Dementia,Cognitive & Mental Health,Cigarette smoking,Yes,Risk,Do you smoke cigarettes?,Past,NA,NA,Female,0.309,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023,1.100,https://doi.org/10.1371/journal.pone.0118333,2015,Table 3,Meta-analysis,"937,392",Multiple countries,7-Jun-2023
Dementia,Cognitive & Mental Health,Cigarette smoking,Yes,Risk,Do you smoke cigarettes?,Current,1,10,Male,0.046,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023,1.080,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023
Dementia,Cognitive & Mental Health,Cigarette smoking,Yes,Risk,Do you smoke cigarettes?,Current,10,20,Male,0.084,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023,1.340,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023
Dementia,Cognitive & Mental Health,Cigarette smoking,Yes,Risk,Do you smoke cigarettes?,Current,20,40,Male,0.064,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023,1.370,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023
Dementia,Cognitive & Mental Health,Cigarette smoking,Yes,Risk,Do you smoke cigarettes?,Current,40,100,Male,0.012,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023,2.010,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023
Dementia,Cognitive & Mental Health,Cigarette smoking,Yes,Risk,Do you smoke cigarettes?,Never,NA,NA,Male,0.483,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023,1.000,https://doi.org/10.1371/journal.pone.0118333,2015,Table 3,Meta-analysis,"937,392",Multiple countries,7-Jun-2023
Dementia,Cognitive & Mental Health,Cigarette smoking,Yes,Risk,Do you smoke cigarettes?,Past,NA,NA,Male,0.309,https://doi.org/10.1001/archinternmed.2010.393,2011,Table 2,Cohort study,"21,123",United States,7-Jun-2023,1.000,https://doi.org/10.1371/journal.pone.0118333,2015,Table 3,Meta-analysis,"937,392",Multiple countries,7-Jun-2023
